"ID","Deal"
12389,"Neutral"
12390,"Good"
12391,"Bad"
12392,"Good"
12393,"Neutral"
12394,"Neutral"
12395,"Neutral"
12396,"Good"
12397,"Neutral"
12398,"Good"
12399,"Neutral"
12400,"Neutral"
12401,"Good"
12402,"Good"
12403,"Neutral"
12404,"Neutral"
12405,"Neutral"
12406,"Good"
12407,"Bad"
12408,"Neutral"
12409,"Neutral"
12410,"Neutral"
12411,"Neutral"
12412,"Neutral"
12413,"Bad"
12414,"Good"
12415,"Neutral"
12416,"Neutral"
12417,"Neutral"
12418,"Neutral"
12419,"Bad"
12420,"Neutral"
12421,"Neutral"
12422,"Neutral"
12423,"Neutral"
12424,"Neutral"
12425,"Neutral"
12426,"Bad"
12427,"Neutral"
12428,"Neutral"
12429,"Neutral"
12430,"Bad"
12431,"Neutral"
12432,"Bad"
12433,"Neutral"
12434,"Bad"
12435,"Bad"
12436,"Bad"
12437,"Bad"
12438,"Neutral"
12439,"Neutral"
12440,"Neutral"
12441,"Bad"
12442,"Neutral"
12443,"Good"
12444,"Neutral"
12445,"Neutral"
12446,"Neutral"
12447,"Neutral"
12448,"Good"
12449,"Bad"
12450,"Neutral"
12451,"Neutral"
12452,"Neutral"
12453,"Good"
12454,"Bad"
12455,"Neutral"
12456,"Good"
12457,"Bad"
12458,"Neutral"
12459,"Neutral"
12460,"Neutral"
12461,"Neutral"
12462,"Bad"
12463,"Bad"
12464,"Good"
12465,"Bad"
12466,"Bad"
12467,"Bad"
12468,"Bad"
12469,"Neutral"
12470,"Neutral"
12471,"Neutral"
12472,"Neutral"
12473,"Good"
12474,"Bad"
12475,"Neutral"
12476,"Good"
12477,"Neutral"
12478,"Neutral"
12479,"Neutral"
12480,"Neutral"
12481,"Neutral"
12482,"Neutral"
12483,"Neutral"
12484,"Neutral"
12485,"Neutral"
12486,"Bad"
12487,"Neutral"
12488,"Bad"
12489,"Neutral"
12490,"Neutral"
12491,"Neutral"
12492,"Neutral"
12493,"Neutral"
12494,"Bad"
12495,"Bad"
12496,"Bad"
12497,"Neutral"
12498,"Good"
12499,"Neutral"
12500,"Bad"
12501,"Neutral"
12502,"Neutral"
12503,"Neutral"
12504,"Neutral"
12505,"Bad"
12506,"Neutral"
12507,"Good"
12508,"Neutral"
12509,"Good"
12510,"Good"
12511,"Bad"
12512,"Neutral"
12513,"Neutral"
12514,"Neutral"
12515,"Bad"
12516,"Bad"
12517,"Neutral"
12518,"Neutral"
12519,"Neutral"
12520,"Neutral"
12521,"Good"
12522,"Neutral"
12523,"Neutral"
12524,"Bad"
12525,"Neutral"
12526,"Neutral"
12527,"Neutral"
12528,"Good"
12529,"Neutral"
12530,"Neutral"
12531,"Neutral"
12532,"Neutral"
12533,"Good"
12534,"Bad"
12535,"Bad"
12536,"Neutral"
12537,"Good"
12538,"Good"
12539,"Neutral"
12540,"Neutral"
12541,"Good"
12542,"Bad"
12543,"Neutral"
12544,"Neutral"
12545,"Neutral"
12546,"Neutral"
12547,"Neutral"
12548,"Neutral"
12549,"Bad"
12550,"Neutral"
12551,"Good"
12552,"Bad"
12553,"Neutral"
12554,"Neutral"
12555,"Bad"
12556,"Neutral"
12557,"Good"
12558,"Good"
12559,"Neutral"
12560,"Bad"
12561,"Good"
12562,"Good"
12563,"Neutral"
12564,"Bad"
12565,"Bad"
12566,"Good"
12567,"Neutral"
12568,"Bad"
12569,"Bad"
12570,"Neutral"
12571,"Neutral"
12572,"Neutral"
12573,"Bad"
12574,"Bad"
12575,"Good"
12576,"Good"
12577,"Bad"
12578,"Bad"
12579,"Good"
12580,"Good"
12581,"Good"
12582,"Good"
12583,"Neutral"
12584,"Neutral"
12585,"Bad"
12586,"Neutral"
12587,"Neutral"
12588,"Bad"
12589,"Bad"
12590,"Neutral"
12591,"Neutral"
12592,"Bad"
12593,"Bad"
12594,"Bad"
12595,"Neutral"
12596,"Neutral"
12597,"Neutral"
12598,"Bad"
12599,"Neutral"
12600,"Bad"
12601,"Good"
12602,"Neutral"
12603,"Neutral"
12604,"Bad"
12605,"Bad"
12606,"Good"
12607,"Neutral"
12608,"Bad"
12609,"Neutral"
12610,"Neutral"
12611,"Bad"
12612,"Neutral"
12613,"Neutral"
12614,"Neutral"
12615,"Good"
12616,"Bad"
12617,"Good"
12618,"Neutral"
12619,"Neutral"
12620,"Bad"
12621,"Neutral"
12622,"Bad"
12623,"Neutral"
12624,"Neutral"
12625,"Neutral"
12626,"Bad"
12627,"Neutral"
12628,"Neutral"
12629,"Bad"
12630,"Bad"
12631,"Neutral"
12632,"Good"
12633,"Good"
12634,"Neutral"
12635,"Bad"
12636,"Neutral"
12637,"Neutral"
12638,"Bad"
12639,"Neutral"
12640,"Neutral"
12641,"Good"
12642,"Good"
12643,"Neutral"
12644,"Good"
12645,"Neutral"
12646,"Neutral"
12647,"Bad"
12648,"Neutral"
12649,"Bad"
12650,"Good"
12651,"Good"
12652,"Bad"
12653,"Bad"
12654,"Bad"
12655,"Neutral"
12656,"Neutral"
12657,"Neutral"
12658,"Neutral"
12659,"Good"
12660,"Bad"
12661,"Neutral"
12662,"Bad"
12663,"Neutral"
12664,"Neutral"
12665,"Neutral"
12666,"Good"
12667,"Neutral"
12668,"Neutral"
12669,"Bad"
12670,"Neutral"
12671,"Neutral"
12672,"Neutral"
12673,"Bad"
12674,"Neutral"
12675,"Neutral"
12676,"Neutral"
12677,"Neutral"
12678,"Neutral"
12679,"Neutral"
12680,"Good"
12681,"Neutral"
12682,"Bad"
12683,"Bad"
12684,"Neutral"
12685,"Bad"
12686,"Neutral"
12687,"Neutral"
12688,"Neutral"
12689,"Bad"
12690,"Bad"
12691,"Bad"
12692,"Good"
12693,"Good"
12694,"Good"
12695,"Neutral"
12696,"Neutral"
12697,"Bad"
12698,"Neutral"
12699,"Bad"
12700,"Neutral"
12701,"Neutral"
12702,"Neutral"
12703,"Bad"
12704,"Bad"
12705,"Neutral"
12706,"Neutral"
12707,"Neutral"
12708,"Bad"
12709,"Neutral"
12710,"Neutral"
12711,"Good"
12712,"Neutral"
12713,"Neutral"
12714,"Good"
12715,"Good"
12716,"Neutral"
12717,"Neutral"
12718,"Bad"
12719,"Bad"
12720,"Neutral"
12721,"Neutral"
12722,"Neutral"
12723,"Bad"
12724,"Neutral"
12725,"Bad"
12726,"Bad"
12727,"Neutral"
12728,"Neutral"
12729,"Neutral"
12730,"Good"
12731,"Neutral"
12732,"Good"
12733,"Neutral"
12734,"Good"
12735,"Neutral"
12736,"Neutral"
12737,"Neutral"
12738,"Neutral"
12739,"Bad"
12740,"Bad"
12741,"Neutral"
12742,"Bad"
12743,"Bad"
12744,"Bad"
12745,"Neutral"
12746,"Bad"
12747,"Neutral"
12748,"Neutral"
12749,"Neutral"
12750,"Neutral"
12751,"Bad"
12752,"Neutral"
12753,"Good"
12754,"Good"
12755,"Neutral"
12756,"Neutral"
12757,"Bad"
12758,"Bad"
12759,"Good"
12760,"Neutral"
12761,"Bad"
12762,"Good"
12763,"Neutral"
12764,"Bad"
12765,"Neutral"
12766,"Good"
12767,"Neutral"
12768,"Good"
12769,"Neutral"
12770,"Neutral"
12771,"Neutral"
12772,"Bad"
12773,"Bad"
12774,"Neutral"
12775,"Neutral"
12776,"Good"
12777,"Good"
12778,"Bad"
12779,"Neutral"
12780,"Neutral"
12781,"Bad"
12782,"Neutral"
12783,"Bad"
12784,"Bad"
12785,"Bad"
12786,"Bad"
12787,"Bad"
12788,"Neutral"
12789,"Neutral"
12790,"Neutral"
12791,"Bad"
12792,"Neutral"
12793,"Bad"
12794,"Neutral"
12795,"Neutral"
12796,"Neutral"
12797,"Good"
12798,"Neutral"
12799,"Good"
12800,"Neutral"
12801,"Bad"
12802,"Neutral"
12803,"Neutral"
12804,"Bad"
12805,"Neutral"
12806,"Bad"
12807,"Neutral"
12808,"Neutral"
12809,"Neutral"
12810,"Bad"
12811,"Good"
12812,"Good"
12813,"Neutral"
12814,"Neutral"
12815,"Neutral"
12816,"Neutral"
12817,"Bad"
12818,"Neutral"
12819,"Bad"
12820,"Neutral"
12821,"Good"
12822,"Neutral"
12823,"Good"
12824,"Neutral"
12825,"Good"
12826,"Good"
12827,"Neutral"
12828,"Neutral"
12829,"Neutral"
12830,"Bad"
12831,"Bad"
12832,"Good"
12833,"Bad"
12834,"Bad"
12835,"Neutral"
12836,"Good"
12837,"Bad"
12838,"Bad"
12839,"Neutral"
12840,"Neutral"
12841,"Neutral"
12842,"Bad"
12843,"Bad"
12844,"Bad"
12845,"Neutral"
12846,"Neutral"
12847,"Neutral"
12848,"Neutral"
12849,"Good"
12850,"Neutral"
12851,"Bad"
12852,"Good"
12853,"Neutral"
12854,"Neutral"
12855,"Neutral"
12856,"Neutral"
12857,"Bad"
12858,"Bad"
12859,"Neutral"
12860,"Good"
12861,"Neutral"
12862,"Neutral"
12863,"Good"
12864,"Bad"
12865,"Neutral"
12866,"Bad"
12867,"Neutral"
12868,"Bad"
12869,"Neutral"
12870,"Good"
12871,"Neutral"
12872,"Neutral"
12873,"Neutral"
12874,"Neutral"
12875,"Bad"
12876,"Good"
12877,"Bad"
12878,"Neutral"
12879,"Bad"
12880,"Good"
12881,"Neutral"
12882,"Bad"
12883,"Neutral"
12884,"Neutral"
12885,"Neutral"
12886,"Neutral"
12887,"Bad"
12888,"Neutral"
12889,"Neutral"
12890,"Neutral"
12891,"Neutral"
12892,"Neutral"
12893,"Bad"
12894,"Good"
12895,"Neutral"
12896,"Bad"
12897,"Neutral"
12898,"Bad"
12899,"Neutral"
12900,"Neutral"
12901,"Neutral"
12902,"Neutral"
12903,"Neutral"
12904,"Good"
12905,"Neutral"
12906,"Neutral"
12907,"Neutral"
12908,"Neutral"
12909,"Neutral"
12910,"Neutral"
12911,"Neutral"
12912,"Neutral"
12913,"Neutral"
12914,"Good"
12915,"Neutral"
12916,"Neutral"
12917,"Neutral"
12918,"Neutral"
12919,"Neutral"
12920,"Neutral"
12921,"Neutral"
12922,"Neutral"
12923,"Neutral"
12924,"Neutral"
12925,"Bad"
12926,"Good"
12927,"Neutral"
12928,"Neutral"
12929,"Bad"
12930,"Good"
12931,"Neutral"
12932,"Good"
12933,"Bad"
12934,"Neutral"
12935,"Neutral"
12936,"Neutral"
12937,"Bad"
12938,"Neutral"
12939,"Neutral"
12940,"Bad"
12941,"Bad"
12942,"Neutral"
12943,"Bad"
12944,"Neutral"
12945,"Neutral"
12946,"Bad"
12947,"Bad"
12948,"Neutral"
12949,"Neutral"
12950,"Neutral"
12951,"Bad"
12952,"Neutral"
12953,"Neutral"
12954,"Neutral"
12955,"Bad"
12956,"Bad"
12957,"Good"
12958,"Bad"
12959,"Bad"
12960,"Neutral"
12961,"Neutral"
12962,"Bad"
12963,"Bad"
12964,"Bad"
12965,"Good"
12966,"Bad"
12967,"Good"
12968,"Good"
12969,"Neutral"
12970,"Bad"
12971,"Neutral"
12972,"Bad"
12973,"Neutral"
12974,"Bad"
12975,"Neutral"
12976,"Neutral"
12977,"Neutral"
12978,"Neutral"
12979,"Bad"
12980,"Good"
12981,"Good"
12982,"Neutral"
12983,"Neutral"
12984,"Bad"
12985,"Bad"
12986,"Neutral"
12987,"Neutral"
12988,"Good"
12989,"Good"
12990,"Bad"
12991,"Bad"
12992,"Bad"
12993,"Bad"
12994,"Neutral"
12995,"Neutral"
12996,"Neutral"
12997,"Bad"
12998,"Bad"
12999,"Neutral"
13000,"Neutral"
13001,"Bad"
13002,"Neutral"
13003,"Good"
13004,"Bad"
13005,"Good"
13006,"Good"
13007,"Neutral"
13008,"Neutral"
13009,"Good"
13010,"Bad"
13011,"Neutral"
13012,"Neutral"
13013,"Neutral"
13014,"Bad"
13015,"Neutral"
13016,"Neutral"
13017,"Neutral"
13018,"Neutral"
13019,"Good"
13020,"Bad"
13021,"Bad"
13022,"Neutral"
13023,"Neutral"
13024,"Neutral"
13025,"Neutral"
13026,"Neutral"
13027,"Neutral"
13028,"Neutral"
13029,"Good"
13030,"Neutral"
13031,"Neutral"
13032,"Neutral"
13033,"Good"
13034,"Good"
13035,"Neutral"
13036,"Bad"
13037,"Neutral"
13038,"Neutral"
13039,"Neutral"
13040,"Neutral"
13041,"Bad"
13042,"Neutral"
13043,"Neutral"
13044,"Neutral"
13045,"Neutral"
13046,"Neutral"
13047,"Neutral"
13048,"Bad"
13049,"Neutral"
13050,"Bad"
13051,"Neutral"
13052,"Good"
13053,"Bad"
13054,"Neutral"
13055,"Neutral"
13056,"Bad"
13057,"Neutral"
13058,"Good"
13059,"Neutral"
13060,"Good"
13061,"Bad"
13062,"Bad"
13063,"Good"
13064,"Bad"
13065,"Good"
13066,"Neutral"
13067,"Bad"
13068,"Bad"
13069,"Neutral"
13070,"Neutral"
13071,"Neutral"
13072,"Good"
13073,"Bad"
13074,"Bad"
13075,"Neutral"
13076,"Bad"
13077,"Bad"
13078,"Bad"
13079,"Bad"
13080,"Neutral"
13081,"Bad"
13082,"Neutral"
13083,"Neutral"
13084,"Bad"
13085,"Neutral"
13086,"Neutral"
13087,"Neutral"
13088,"Good"
13089,"Neutral"
13090,"Bad"
13091,"Good"
13092,"Neutral"
13093,"Bad"
13094,"Neutral"
13095,"Good"
13096,"Neutral"
13097,"Bad"
13098,"Neutral"
13099,"Neutral"
13100,"Good"
13101,"Bad"
13102,"Neutral"
13103,"Good"
13104,"Neutral"
13105,"Neutral"
13106,"Neutral"
13107,"Neutral"
13108,"Neutral"
13109,"Bad"
13110,"Neutral"
13111,"Bad"
13112,"Bad"
13113,"Neutral"
13114,"Neutral"
13115,"Neutral"
13116,"Neutral"
13117,"Neutral"
13118,"Neutral"
13119,"Bad"
13120,"Bad"
13121,"Neutral"
13122,"Good"
13123,"Neutral"
13124,"Bad"
13125,"Neutral"
13126,"Neutral"
13127,"Good"
13128,"Neutral"
13129,"Neutral"
13130,"Bad"
13131,"Neutral"
13132,"Good"
13133,"Neutral"
13134,"Neutral"
13135,"Neutral"
13136,"Neutral"
13137,"Bad"
13138,"Bad"
13139,"Good"
13140,"Neutral"
13141,"Good"
13142,"Neutral"
13143,"Good"
13144,"Neutral"
13145,"Neutral"
13146,"Neutral"
13147,"Neutral"
13148,"Neutral"
13149,"Good"
13150,"Neutral"
13151,"Neutral"
13152,"Neutral"
13153,"Bad"
13154,"Neutral"
13155,"Good"
13156,"Bad"
13157,"Neutral"
13158,"Neutral"
13159,"Neutral"
13160,"Neutral"
13161,"Good"
13162,"Good"
13163,"Neutral"
13164,"Bad"
13165,"Neutral"
13166,"Neutral"
13167,"Neutral"
13168,"Neutral"
13169,"Bad"
13170,"Neutral"
13171,"Bad"
13172,"Neutral"
13173,"Neutral"
13174,"Neutral"
13175,"Bad"
13176,"Neutral"
13177,"Neutral"
13178,"Neutral"
13179,"Neutral"
13180,"Neutral"
13181,"Good"
13182,"Bad"
13183,"Bad"
13184,"Good"
13185,"Bad"
13186,"Neutral"
13187,"Neutral"
13188,"Bad"
13189,"Neutral"
13190,"Bad"
13191,"Bad"
13192,"Bad"
13193,"Neutral"
13194,"Neutral"
13195,"Neutral"
13196,"Good"
13197,"Bad"
13198,"Neutral"
13199,"Bad"
13200,"Bad"
13201,"Neutral"
13202,"Good"
13203,"Good"
13204,"Neutral"
13205,"Neutral"
13206,"Neutral"
13207,"Bad"
13208,"Neutral"
13209,"Bad"
13210,"Neutral"
13211,"Bad"
13212,"Bad"
13213,"Neutral"
13214,"Neutral"
13215,"Good"
13216,"Neutral"
13217,"Good"
13218,"Bad"
13219,"Neutral"
13220,"Good"
13221,"Bad"
13222,"Neutral"
13223,"Bad"
13224,"Good"
13225,"Neutral"
13226,"Good"
13227,"Bad"
13228,"Neutral"
13229,"Neutral"
13230,"Bad"
13231,"Neutral"
13232,"Neutral"
13233,"Neutral"
13234,"Bad"
13235,"Bad"
13236,"Bad"
13237,"Bad"
13238,"Bad"
13239,"Bad"
13240,"Neutral"
13241,"Neutral"
13242,"Bad"
13243,"Neutral"
13244,"Neutral"
13245,"Good"
13246,"Bad"
13247,"Bad"
13248,"Bad"
13249,"Good"
13250,"Neutral"
13251,"Neutral"
13252,"Bad"
13253,"Bad"
13254,"Bad"
13255,"Good"
13256,"Neutral"
13257,"Neutral"
13258,"Bad"
13259,"Bad"
13260,"Neutral"
13261,"Neutral"
13262,"Neutral"
13263,"Bad"
13264,"Neutral"
13265,"Good"
13266,"Neutral"
13267,"Neutral"
13268,"Neutral"
13269,"Neutral"
13270,"Neutral"
13271,"Neutral"
13272,"Bad"
13273,"Good"
13274,"Good"
13275,"Neutral"
13276,"Bad"
13277,"Neutral"
13278,"Neutral"
13279,"Good"
13280,"Good"
13281,"Bad"
13282,"Good"
13283,"Neutral"
13284,"Good"
13285,"Bad"
13286,"Bad"
13287,"Neutral"
13288,"Bad"
13289,"Good"
13290,"Neutral"
13291,"Bad"
13292,"Neutral"
13293,"Good"
13294,"Good"
13295,"Neutral"
13296,"Neutral"
13297,"Neutral"
13298,"Neutral"
13299,"Good"
13300,"Neutral"
13301,"Neutral"
13302,"Neutral"
13303,"Neutral"
13304,"Bad"
13305,"Good"
13306,"Neutral"
13307,"Neutral"
13308,"Neutral"
13309,"Neutral"
13310,"Neutral"
13311,"Neutral"
13312,"Good"
13313,"Bad"
13314,"Neutral"
13315,"Bad"
13316,"Neutral"
13317,"Neutral"
13318,"Neutral"
13319,"Bad"
13320,"Bad"
13321,"Neutral"
13322,"Bad"
13323,"Bad"
13324,"Neutral"
13325,"Bad"
13326,"Neutral"
13327,"Neutral"
13328,"Bad"
13329,"Bad"
13330,"Neutral"
13331,"Bad"
13332,"Bad"
13333,"Bad"
13334,"Bad"
13335,"Neutral"
13336,"Bad"
13337,"Neutral"
13338,"Neutral"
13339,"Bad"
13340,"Good"
13341,"Good"
13342,"Bad"
13343,"Bad"
13344,"Neutral"
13345,"Bad"
13346,"Good"
13347,"Neutral"
13348,"Good"
13349,"Bad"
13350,"Neutral"
13351,"Bad"
13352,"Neutral"
13353,"Neutral"
13354,"Neutral"
13355,"Neutral"
13356,"Neutral"
13357,"Neutral"
13358,"Neutral"
13359,"Bad"
13360,"Bad"
13361,"Neutral"
13362,"Bad"
13363,"Bad"
13364,"Neutral"
13365,"Bad"
13366,"Neutral"
13367,"Neutral"
13368,"Neutral"
13369,"Neutral"
13370,"Good"
13371,"Neutral"
13372,"Bad"
13373,"Neutral"
13374,"Neutral"
13375,"Neutral"
13376,"Bad"
13377,"Neutral"
13378,"Neutral"
13379,"Neutral"
13380,"Neutral"
13381,"Neutral"
13382,"Good"
13383,"Neutral"
13384,"Neutral"
13385,"Bad"
13386,"Good"
13387,"Neutral"
13388,"Neutral"
13389,"Neutral"
13390,"Bad"
13391,"Bad"
13392,"Bad"
13393,"Good"
13394,"Bad"
13395,"Neutral"
13396,"Bad"
13397,"Neutral"
13398,"Neutral"
13399,"Good"
13400,"Neutral"
13401,"Bad"
13402,"Neutral"
13403,"Neutral"
13404,"Neutral"
13405,"Good"
13406,"Neutral"
13407,"Bad"
13408,"Neutral"
13409,"Neutral"
13410,"Good"
13411,"Bad"
13412,"Neutral"
13413,"Good"
13414,"Neutral"
13415,"Bad"
13416,"Neutral"
13417,"Neutral"
13418,"Bad"
13419,"Bad"
13420,"Bad"
13421,"Neutral"
13422,"Neutral"
13423,"Neutral"
13424,"Neutral"
13425,"Neutral"
13426,"Good"
13427,"Bad"
13428,"Bad"
13429,"Bad"
13430,"Neutral"
13431,"Neutral"
13432,"Good"
13433,"Bad"
13434,"Neutral"
13435,"Good"
13436,"Bad"
13437,"Neutral"
13438,"Bad"
13439,"Neutral"
13440,"Bad"
13441,"Bad"
13442,"Neutral"
13443,"Neutral"
13444,"Good"
13445,"Neutral"
13446,"Neutral"
13447,"Bad"
13448,"Neutral"
13449,"Neutral"
13450,"Bad"
13451,"Neutral"
13452,"Neutral"
13453,"Bad"
13454,"Neutral"
13455,"Neutral"
13456,"Bad"
13457,"Good"
13458,"Good"
13459,"Neutral"
13460,"Neutral"
13461,"Neutral"
13462,"Good"
13463,"Neutral"
13464,"Good"
13465,"Bad"
13466,"Neutral"
13467,"Neutral"
13468,"Neutral"
13469,"Neutral"
13470,"Good"
13471,"Good"
13472,"Bad"
13473,"Good"
13474,"Bad"
13475,"Bad"
13476,"Neutral"
13477,"Bad"
13478,"Good"
13479,"Neutral"
13480,"Bad"
13481,"Neutral"
13482,"Bad"
13483,"Good"
13484,"Neutral"
13485,"Neutral"
13486,"Good"
13487,"Good"
13488,"Neutral"
13489,"Neutral"
13490,"Good"
13491,"Neutral"
13492,"Bad"
13493,"Neutral"
13494,"Neutral"
13495,"Bad"
13496,"Neutral"
13497,"Neutral"
13498,"Neutral"
13499,"Neutral"
13500,"Good"
13501,"Neutral"
13502,"Neutral"
13503,"Neutral"
13504,"Good"
13505,"Neutral"
13506,"Bad"
13507,"Bad"
13508,"Neutral"
13509,"Neutral"
13510,"Neutral"
13511,"Neutral"
13512,"Bad"
13513,"Neutral"
13514,"Neutral"
13515,"Bad"
13516,"Neutral"
13517,"Bad"
13518,"Neutral"
13519,"Neutral"
13520,"Bad"
13521,"Neutral"
13522,"Bad"
13523,"Neutral"
13524,"Neutral"
13525,"Bad"
13526,"Neutral"
13527,"Good"
13528,"Bad"
13529,"Neutral"
13530,"Neutral"
13531,"Neutral"
13532,"Neutral"
13533,"Neutral"
13534,"Neutral"
13535,"Bad"
13536,"Bad"
13537,"Neutral"
13538,"Good"
13539,"Neutral"
13540,"Good"
13541,"Neutral"
13542,"Neutral"
13543,"Good"
13544,"Good"
13545,"Good"
13546,"Neutral"
13547,"Good"
13548,"Good"
13549,"Good"
13550,"Neutral"
13551,"Neutral"
13552,"Good"
13553,"Neutral"
13554,"Good"
13555,"Neutral"
13556,"Bad"
13557,"Neutral"
13558,"Good"
13559,"Neutral"
13560,"Neutral"
13561,"Neutral"
13562,"Good"
13563,"Good"
13564,"Bad"
13565,"Good"
13566,"Good"
13567,"Neutral"
13568,"Neutral"
13569,"Bad"
13570,"Neutral"
13571,"Neutral"
13572,"Bad"
13573,"Neutral"
13574,"Neutral"
13575,"Neutral"
13576,"Good"
13577,"Neutral"
13578,"Neutral"
13579,"Neutral"
13580,"Neutral"
13581,"Good"
13582,"Neutral"
13583,"Neutral"
13584,"Neutral"
13585,"Neutral"
13586,"Bad"
13587,"Bad"
13588,"Neutral"
13589,"Neutral"
13590,"Good"
13591,"Bad"
13592,"Neutral"
13593,"Neutral"
13594,"Bad"
13595,"Good"
13596,"Neutral"
13597,"Bad"
13598,"Neutral"
13599,"Bad"
13600,"Bad"
13601,"Neutral"
13602,"Neutral"
13603,"Bad"
13604,"Bad"
13605,"Bad"
13606,"Bad"
13607,"Neutral"
13608,"Good"
13609,"Bad"
13610,"Neutral"
13611,"Neutral"
13612,"Good"
13613,"Good"
13614,"Neutral"
13615,"Neutral"
13616,"Good"
13617,"Good"
13618,"Neutral"
13619,"Neutral"
13620,"Good"
13621,"Neutral"
13622,"Good"
13623,"Neutral"
13624,"Good"
13625,"Neutral"
13626,"Bad"
13627,"Bad"
13628,"Neutral"
13629,"Bad"
13630,"Bad"
13631,"Neutral"
13632,"Neutral"
13633,"Neutral"
13634,"Neutral"
13635,"Neutral"
13636,"Bad"
13637,"Neutral"
13638,"Bad"
13639,"Neutral"
13640,"Bad"
13641,"Neutral"
13642,"Neutral"
13643,"Good"
13644,"Neutral"
13645,"Neutral"
13646,"Neutral"
13647,"Good"
13648,"Neutral"
13649,"Neutral"
13650,"Neutral"
13651,"Neutral"
13652,"Neutral"
13653,"Good"
13654,"Neutral"
13655,"Neutral"
13656,"Good"
13657,"Good"
13658,"Neutral"
13659,"Neutral"
13660,"Bad"
13661,"Bad"
13662,"Neutral"
13663,"Bad"
13664,"Bad"
13665,"Neutral"
13666,"Neutral"
13667,"Bad"
13668,"Bad"
13669,"Neutral"
13670,"Neutral"
13671,"Bad"
13672,"Neutral"
13673,"Bad"
13674,"Good"
13675,"Good"
13676,"Bad"
13677,"Neutral"
13678,"Bad"
13679,"Neutral"
13680,"Neutral"
13681,"Good"
13682,"Neutral"
13683,"Neutral"
13684,"Bad"
13685,"Neutral"
13686,"Neutral"
13687,"Good"
13688,"Good"
13689,"Neutral"
13690,"Neutral"
13691,"Bad"
13692,"Neutral"
13693,"Neutral"
13694,"Good"
13695,"Neutral"
13696,"Neutral"
13697,"Neutral"
13698,"Neutral"
13699,"Neutral"
13700,"Bad"
13701,"Good"
13702,"Good"
13703,"Bad"
13704,"Neutral"
13705,"Neutral"
13706,"Good"
13707,"Bad"
13708,"Good"
13709,"Neutral"
13710,"Bad"
13711,"Good"
13712,"Neutral"
13713,"Bad"
13714,"Neutral"
13715,"Neutral"
13716,"Neutral"
13717,"Neutral"
13718,"Good"
13719,"Bad"
13720,"Neutral"
13721,"Good"
13722,"Neutral"
13723,"Bad"
13724,"Bad"
13725,"Bad"
13726,"Good"
13727,"Neutral"
13728,"Good"
13729,"Neutral"
13730,"Bad"
13731,"Good"
13732,"Neutral"
13733,"Good"
13734,"Bad"
13735,"Bad"
13736,"Neutral"
13737,"Neutral"
13738,"Neutral"
13739,"Bad"
13740,"Neutral"
13741,"Bad"
13742,"Bad"
13743,"Good"
13744,"Neutral"
13745,"Neutral"
13746,"Bad"
13747,"Good"
13748,"Bad"
13749,"Neutral"
13750,"Bad"
13751,"Good"
13752,"Neutral"
13753,"Neutral"
13754,"Neutral"
13755,"Bad"
13756,"Bad"
13757,"Neutral"
13758,"Neutral"
13759,"Neutral"
13760,"Bad"
13761,"Bad"
13762,"Bad"
13763,"Good"
13764,"Neutral"
13765,"Neutral"
13766,"Bad"
13767,"Bad"
13768,"Neutral"
13769,"Bad"
13770,"Bad"
13771,"Neutral"
13772,"Bad"
13773,"Bad"
13774,"Neutral"
13775,"Neutral"
13776,"Neutral"
13777,"Bad"
13778,"Neutral"
13779,"Bad"
13780,"Neutral"
13781,"Bad"
13782,"Neutral"
13783,"Neutral"
13784,"Good"
13785,"Neutral"
13786,"Neutral"
13787,"Neutral"
13788,"Neutral"
13789,"Bad"
13790,"Neutral"
13791,"Neutral"
13792,"Good"
13793,"Neutral"
13794,"Bad"
13795,"Good"
13796,"Good"
13797,"Neutral"
13798,"Neutral"
13799,"Good"
13800,"Neutral"
13801,"Bad"
13802,"Good"
13803,"Good"
13804,"Good"
13805,"Neutral"
13806,"Neutral"
13807,"Bad"
13808,"Neutral"
13809,"Neutral"
13810,"Bad"
13811,"Neutral"
13812,"Neutral"
13813,"Bad"
13814,"Good"
13815,"Neutral"
13816,"Bad"
13817,"Neutral"
13818,"Good"
13819,"Good"
13820,"Bad"
13821,"Neutral"
13822,"Neutral"
13823,"Neutral"
13824,"Bad"
13825,"Good"
13826,"Neutral"
13827,"Neutral"
13828,"Good"
13829,"Neutral"
13830,"Bad"
13831,"Neutral"
13832,"Bad"
13833,"Neutral"
13834,"Neutral"
13835,"Neutral"
13836,"Neutral"
13837,"Bad"
13838,"Bad"
13839,"Neutral"
13840,"Bad"
13841,"Neutral"
13842,"Bad"
13843,"Bad"
13844,"Neutral"
13845,"Bad"
13846,"Neutral"
13847,"Neutral"
13848,"Neutral"
13849,"Neutral"
13850,"Neutral"
13851,"Neutral"
13852,"Neutral"
13853,"Neutral"
13854,"Neutral"
13855,"Neutral"
13856,"Bad"
13857,"Neutral"
13858,"Neutral"
13859,"Bad"
13860,"Neutral"
13861,"Neutral"
13862,"Bad"
13863,"Bad"
13864,"Bad"
13865,"Neutral"
13866,"Neutral"
13867,"Bad"
13868,"Bad"
13869,"Bad"
13870,"Neutral"
13871,"Good"
13872,"Bad"
13873,"Bad"
13874,"Neutral"
13875,"Bad"
13876,"Bad"
13877,"Neutral"
13878,"Neutral"
13879,"Good"
13880,"Neutral"
